TIME,[JYJ]AI_CAL[5],[JYJ]AI_CAL[6],[JYJ]AI_CAL[7],[GXC]AI_CAL[35],[GXC]AI_CAL[46],[GXC]AI_CAL[37],[GXC]AI_CAL[33],[GXC]AI_CAL[45],[GXC]AI_CAL[47],[GXC]AI_CAL[34],[PDJ]AI_CAL[12],[PDJ]AI_CAL[11],[PDJ]AI_CAL[10],[PDJ]AI_CAL[7],[PDJ]AI_CAL[8],[PDJ]AI_CAL[9],[PDJ]AI_CAL[5]
2023/1/26 19:15,0.5,1.04,25.94,33.01,3.49,13.28,0,518.2,7.25,2316.03,11.93,0.21,0.57,0.87,6.72,8.44,2018.15
2023/1/26 19:30,0.5,1.04,25.93,33,3.49,13.31,0.34,518.2,7.25,2383.45,11.94,0.21,0.57,0.83,6.71,8.6,2060.45
2023/1/26 19:45,0.5,1.04,25.94,33,3.48,13.23,1.34,518.2,7.28,2436.25,12.88,0.21,0.57,1.04,6.72,8.59,2022.57
2023/1/26 1:00,0.5,1.04,23.87,33.11,3.56,13.28,0.11,518.2,7.25,2358.62,11.91,0.2,0.31,1.04,6.7,8.36,1969.47
2023/1/26 1:15,0.5,1.04,23.86,33.14,3.56,13.3,1.05,518.2,7.24,2282.56,11.91,0.2,0.61,1.04,6.69,8.36,2042.59
2023/1/26 1:30,0.5,1.04,23.86,33.14,3.56,13.31,0,518.2,7.26,2379.92,11.91,0.2,0.61,1.13,6.69,8.73,1995.38
2023/1/26 1:45,0.5,1.04,23.86,33.2,3.56,13.37,2.11,518.2,7.27,2269.7,11.4,0.2,0.61,0.98,6.7,8.72,1972.52
2023/1/26 20:00,0.5,1.04,25.83,33,3.49,13.28,1.11,518.2,7.29,2238.69,12.88,0.21,0.57,1.97,6.71,8.6,2039.94
2023/1/26 20:15,0.5,1.04,27.79,33.65,3.48,13.29,2.35,518.2,7.26,2360.49,12.87,0.22,0.57,3.92,6.71,8.6,2047.5
2023/1/26 20:30,0.5,1.04,27.79,33.65,3.49,13.35,2.17,518.2,7.26,2368.83,12.87,0.22,0.57,2.82,6.7,8.61,2034.05
2023/1/26 20:45,0.5,1.04,27.9,33.63,3.44,13.21,0.23,518.2,7.24,2511.53,12.88,0.22,0.57,2.06,6.7,8.59,2033.17
2023/1/26 21:00,0.5,1.04,28.88,33.64,3.44,13.32,0,518.2,7.26,2360.09,12.87,0.22,0.57,1.71,6.7,8.59,2024.24
2023/1/26 21:15,0.5,1.04,28.88,33.69,3.44,13.25,0.99,518.2,7.22,2307.49,12.88,0.22,0.35,1.58,6.69,8.59,2041.9
2023/1/26 21:30,0.5,1.04,34.84,33.6,3.45,13.35,1.76,518.2,7.22,2373.93,12.87,0.22,0.35,1.28,6.7,8.65,1766.41
2023/1/26 21:45,0.5,1.04,34.75,33.66,3.43,13.26,1.34,518.2,7.26,2429.58,11.73,0.22,0.35,1.29,6.7,8.65,1803.71
2023/1/26 22:00,0.5,1.04,34.84,33.63,3.44,13.25,0,518.2,7.24,2421.24,11.72,0.22,0.35,1.2,6.69,8.62,1828.05
2023/1/26 22:15,0.5,1.04,34.75,33.79,3.43,13.29,1.93,518.2,7.23,2489.55,11.73,0.23,0.35,1.23,6.68,8.63,1868.48
2023/1/26 22:30,0.5,1.04,33.87,33.79,3.44,13.34,2.4,518.2,7.2,2511.73,11.72,0.23,0.35,1.07,6.68,8.62,1883.4
2023/1/26 22:45,0.5,1.04,33.77,33.78,3.5,13.23,0,518.2,7.19,2484.44,11.73,0.23,0.35,1.39,6.68,8.64,2273.43
2023/1/26 23:00,0.5,1.04,33.87,33.79,3.49,13.33,0,518.2,7.24,2508.19,11.73,0.24,0.35,1.34,6.67,8.62,2638.04
2023/1/26 23:15,0.5,1.04,33.87,33.76,3.49,13.33,0,518.2,7.24,2265.38,11.73,0.24,0.48,2.81,6.67,8.63,2430.46
2023/1/26 23:30,0.5,1.04,33.78,33.75,3.5,13.28,0,518.2,7.22,2419.47,11.72,0.24,0.49,2.63,6.67,9.62,2015.41
2023/1/26 23:45,0.5,1.04,33.77,33.75,3.49,13.3,0,518.2,7.22,2404.45,11.67,0.23,0.49,2.06,6.67,9.64,2097.55
2023/1/26 2:00,0.5,1.05,23.86,33.22,3.56,13.23,0,518.2,7.3,2111.98,11.41,0.2,0.61,1.02,6.7,8.72,1995.29
2023/1/26 2:15,0.5,1.04,23.86,33.57,3.56,13.21,0,518.2,7.26,2197.17,11.4,0.2,0.61,0.97,6.69,8.75,1623.61
2023/1/26 2:30,0.5,1.04,23.86,33.6,3.56,13.15,1.99,518.2,7.26,2171.95,11.4,0.2,0.61,0.86,6.7,8.74,1701.24
2023/1/26 2:45,0.5,1.04,23.86,33.58,3.37,13.33,0,518.2,7.29,2192.17,11.41,0.2,0.61,0.81,6.69,8.71,1690.25
2023/1/26 3:00,0.5,1.04,23.95,33.62,3.37,13.22,0,518.2,7.28,2066.05,11.4,0.2,0.61,0.95,6.69,8.72,1712.23
2023/1/26 3:15,0.5,1.04,23.89,33.63,3.36,13.19,0.93,518.2,7.26,2010.3,11.4,0.2,0.51,0.81,6.69,8.72,1711.64
2023/1/26 3:30,0.5,1.04,23.86,33.63,3.37,13.3,0.17,518.2,7.21,2035.72,11.4,0.2,0.51,0.9,6.69,9.08,1721.56
2023/1/26 3:45,0.5,1.04,23.95,33.61,3.38,13.32,0,518.2,7.24,2053.39,11.46,0.2,0.51,0.87,6.69,9.07,1731.37
2023/1/26 4:00,0.5,1.05,23.86,33.55,3.36,13.22,2.35,518.2,7.24,1901.46,11.46,0.2,0.51,0.85,6.68,9.06,1715.77
2023/1/26 4:15,0.5,1.04,23.86,28.37,3.37,13.25,0,518.2,7.22,2028.26,11.46,0.21,0.51,0.88,6.69,9.06,1705.46
2023/1/26 4:30,0.5,1.04,23.95,28.42,3.37,13.31,0.7,518.2,7.26,1884.68,11.46,0.21,0.51,0.74,6.69,9.08,1681.71
2023/1/26 4:45,0.5,1.04,23.86,28.46,2.79,13.36,0,518.2,7.24,1974.09,11.46,0.21,0.51,0.81,6.7,9.09,1692.6
2023/1/26 5:00,0.5,1.04,23.86,28.47,2.78,13.23,0.46,518.2,7.26,1951.81,11.46,0.21,0.51,0.73,6.7,9.06,1652.17
2023/1/26 5:15,0.5,1.04,23.86,28.48,2.78,13.27,1.34,518.2,7.2,1779.66,11.46,0.21,0.34,0.73,6.71,9.06,1649.71
2023/1/26 5:30,0.5,1.04,23.86,28.4,2.78,13.32,0.99,518.2,7.2,1792.12,11.46,0.21,0.33,0.66,6.72,8.31,1610.06
2023/1/26 5:45,0.5,1.04,23.86,28.45,2.79,13.29,0,518.2,7.24,1867.11,11.82,0.21,0.33,0.71,6.73,8.32,1603
2023/1/26 6:00,0.5,1.04,23.86,28.47,2.79,13.25,0,518.2,7.21,1768.86,11.82,0.21,0.33,0.62,6.74,8.33,1611.93
2023/1/26 6:15,0.5,1.04,23.86,23.17,2.78,13.22,1.58,518.2,7.21,1827.36,11.82,0.2,0.33,0.65,6.75,8.31,1557.07
2023/1/26 6:30,0.5,1.04,23.86,23.23,2.78,13.3,2.05,518.2,7.23,1730.39,11.82,0.2,0.33,0.57,6.76,8.31,1563.54
2023/1/26 6:45,0.5,1.04,23.86,23.23,2.35,13.27,0.46,518.2,7.2,1775.73,11.82,0.2,0.33,0.62,6.76,8.3,1533.31
2023/1/26 7:00,0.5,1.04,23.86,23.19,2.35,13.2,1.93,518.2,7.21,1894.39,11.82,0.2,0.34,0.6,6.76,8.32,1535.67
2023/1/26 7:15,0.5,1.04,23.86,23.17,2.36,13.18,1.34,518.2,7.21,1852.09,11.82,0.2,0.11,0.57,6.78,8.29,1543.03
2023/1/26 7:30,0.5,1.04,23.86,23.21,2.35,13.26,0.81,518.2,7.26,1823.04,11.82,0.2,0.11,0.57,6.78,7.68,1560.3
2023/1/26 7:45,0.5,1.04,23.95,23.23,2.36,13.29,0,518.2,7.25,1847.28,11.11,0.2,0.11,0.67,6.8,7.68,1569.82
2023/1/26 8:00,0.5,1.04,23.86,23.16,2.35,13.19,2.23,518.2,7.23,1822.45,11.11,0.2,0.11,0.55,6.8,7.7,1569.53
2023/1/26 8:15,0.5,1.04,23.86,20.21,2.35,13.22,1.64,518.2,7.19,1920.6,11.11,0.19,0.11,0.6,6.82,7.71,1570.02
2023/1/26 8:30,0.5,1.04,23.95,20.17,2.36,13.33,0.64,518.2,7.2,1966.63,11.11,0.19,0.11,0.6,6.82,7.68,1557.75
2023/1/26 8:45,0.5,1.04,23.86,20.2,1.99,13.3,0,518.2,7.21,2095.69,11.11,0.19,0.11,0.64,6.83,7.69,1564.72
2023/1/26 9:00,0.5,1.04,23.86,20.18,1.98,13.24,0,518.2,7.27,2086.36,11.11,0.19,0.11,0.61,6.84,7.68,1563.94
2023/1/26 9:15,0.5,1.04,23.86,20.2,1.99,13.3,0,518.2,7.28,2011.48,11.11,0.19,0.05,0.64,6.85,7.69,1629.5
2023/1/26 9:30,0.5,1.04,23.86,20.2,1.98,13.26,0,518.2,7.31,2179.7,11.1,0.19,0.05,0.56,6.85,8.07,1635.78
2023/1/26 9:45,0.5,1.04,23.86,20.16,1.98,13.25,0,518.2,7.32,2272.45,10.35,0.19,0.05,0.69,6.86,8.07,1688.78
2023/1/27 0:00,0.5,1.04,33.87,33.73,3.49,13.26,2.58,518.2,7.21,2360.39,11.67,0.24,0.49,1.57,6.68,9.61,2097.85
2023/1/27 0:15,0.5,1.04,30.83,35.46,3.49,13.3,1.99,518.2,7.19,2436.55,11.67,0.26,0.49,1.35,6.7,9.62,1954.56
2023/1/27 0:30,0.5,1.04,30.83,35.48,3.49,13.26,2.4,518.2,7.21,2310.92,11.67,0.26,0.49,1.25,6.69,9.62,1967.02
2023/1/27 0:45,0.5,1.04,28.88,35.53,3.83,13.25,1.99,518.2,7.21,2330.75,11.67,0.26,0.49,1.37,6.69,9.62,1963
2023/1/27 10:00,0.5,1.04,21.87,20.38,2.01,13.32,0.76,518.2,7.27,2200.41,9.22,0.22,0.04,0.82,6.88,8.31,1946.9
2023/1/27 10:15,0.5,1.04,21.87,24.2,2,13.39,0,518.2,7.29,2311.71,9.21,0.21,0.05,0.88,6.94,8.33,1960.64
2023/1/27 10:30,0.5,1.04,21.98,24.09,2.01,13.34,0,518.2,7.3,2287.27,9.22,0.21,0.04,0.73,6.97,8.3,1978.01
2023/1/27 10:45,0.5,1.04,21.87,24.09,2.48,13.28,0,518.2,7.3,2290.8,9.21,0.21,0.05,0.9,6.98,8.31,1955.05
2023/1/27 11:00,0.5,1.04,21.87,24.08,2.49,13.26,0,518.2,7.31,2299.64,9.21,0.21,0.05,0.81,6.99,8.31,1945.82
2023/1/27 11:15,0.5,1.04,21.87,24.09,2.48,13.35,1.11,518.2,7.28,2220.43,9.21,0.21,0.04,0.75,6.99,8.33,1968.69
2023/1/27 11:30,0.5,1.04,21.87,24.1,2.48,13.29,0,518.2,7.3,2329.37,9.21,0.21,0.04,0.81,6.98,7.72,1954.85
2023/1/27 11:45,0.5,1.04,21.87,24.12,2.47,13.28,1.87,518.2,7.28,2269.21,9.22,0.21,0.04,0.79,6.98,7.71,1957.21
2023/1/27 12:00,0.5,1.04,21.87,24.16,2.47,13.3,3.29,518.2,7.3,2228.87,9.22,0.21,0.04,0.7,6.96,7.72,1923.84
2023/1/27 12:15,0.5,1.04,21.87,33.46,2.48,13.32,0,518.2,7.32,2293.55,9.21,0.2,0.04,0.86,6.96,7.72,1906.27
2023/1/27 12:30,0.5,1.04,21.87,33.49,2.47,13.27,1.23,518.2,7.32,2320.25,9.21,0.2,0.04,0.81,6.94,7.73,1979.58
2023/1/27 12:45,0.5,1.05,21.87,33.44,3.72,13.35,3.29,518.2,7.3,2325.55,9.21,0.2,0.04,0.77,6.94,7.72,1907.45
2023/1/27 13:00,0.5,1.05,21.87,33.48,3.73,13.26,0,518.2,7.28,2289.62,9.21,0.2,0.04,0.82,6.93,7.71,1913.14
2023/1/27 13:15,0.5,1.05,21.87,33.51,3.72,13.27,0,518.2,7.29,2203.85,9.22,0.2,0.05,0.83,6.92,7.72,1938.26
2023/1/27 13:30,0.5,1.05,21.87,33.52,3.72,13.28,2.76,518.2,7.3,2298.46,9.21,0.2,0.05,0.8,6.89,7.67,1913.14
2023/1/27 13:45,0.5,1.05,21.87,33.47,3.73,13.2,3.05,518.2,7.27,2331.34,9.78,0.2,0.05,0.92,6.88,7.66,1926.29
2023/1/27 14:00,0.5,1.05,21.86,33.46,3.73,13.21,1.82,518.2,7.26,2354.4,9.78,0.2,0.04,0.83,6.86,7.65,1927.27
2023/1/27 14:15,0.5,1.05,21.87,35.66,3.73,13.24,0,518.2,7.31,2300.03,9.78,0.21,0.05,0.91,6.85,7.65,1945.23
2023/1/27 14:30,0.5,1.05,21.86,35.62,3.73,13.25,0,518.2,7.29,2272.35,9.77,0.21,0.05,0.77,6.84,7.65,1952.49
2023/1/27 14:45,0.5,1.05,21.87,35.58,4,13.19,0,518.2,7.29,2291.69,9.77,0.21,0.05,0.97,6.83,7.68,1943.27
2023/1/27 15:00,0.5,1.05,21.87,35.65,3.99,13.32,3.52,518.2,7.26,2330.06,9.77,0.21,0.05,0.91,6.81,7.65,2003.04
2023/1/27 15:15,0.5,1.05,21.87,35.66,4,13.2,0,518.2,7.26,2293.75,9.77,0.21,0.05,0.95,6.8,7.65,1950.04
2023/1/27 15:30,0.5,1.05,21.87,35.63,4,13.31,0,518.2,7.25,2273.43,9.78,0.21,0.05,0.9,6.8,8.62,1948.86
2023/1/27 15:45,0.5,1.05,21.87,35.58,4,13.29,0,518.2,7.24,2279.71,10.54,0.21,0.05,0.83,6.8,8.64,1923.64
2023/1/27 16:00,0.5,1.05,21.87,35.57,4,13.33,0,518.2,7.25,2293.26,10.55,0.21,0.05,0.86,6.79,8.64,2040.43
2023/1/27 16:15,0.5,1.05,21.87,37.21,4,13.22,0,518.2,7.26,2274.31,10.55,0.22,0.05,0.93,6.77,8.63,1967.02
2023/1/27 16:30,0.5,1.05,21.87,37.18,4,13.28,0.58,518.2,7.24,2258.91,10.54,0.22,0.05,1.08,6.76,8.62,1951.12
2023/1/27 16:45,0.5,1.05,21.87,37.23,3.89,13.26,2.88,518.2,7.24,2281.77,10.54,0.22,0.05,1,6.76,8.63,1935.02
2023/1/27 17:00,0.5,1.05,21.86,37.18,3.89,13.31,0,518.2,7.25,2298.65,10.54,0.22,0.05,1.12,6.75,8.64,1955.14
2023/1/27 17:15,0.5,1.05,21.87,37.2,3.89,13.22,0,518.2,7.24,2310.24,10.55,0.22,0.08,1.09,6.74,8.62,1952.79
2023/1/27 17:30,0.5,1.05,21.87,37.22,3.89,13.31,0.81,518.2,7.22,2287.86,10.55,0.22,0.08,1.12,6.73,8.6,1890.86
2023/1/27 17:45,0.5,1.05,24.84,37.17,3.89,13.2,0,518.2,7.22,2258.02,11.25,0.22,0.08,1.15,6.74,8.59,1971.14
2023/1/27 18:00,0.5,1.05,24.84,37.12,3.89,13.27,0,518.2,7.23,2263.22,11.24,0.22,0.08,1.16,6.74,8.61,1929.04
2023/1/27 18:15,0.5,1.04,24.93,34.56,3.89,13.26,0.52,518.2,7.23,2314.55,11.24,0.25,0.08,1.19,6.74,8.6,1958.38
2023/1/27 18:30,0.5,1.04,24.89,34.48,3.9,13.26,2.7,518.2,7.19,2307.68,11.25,0.25,0.08,1.35,6.73,8.59,1951.22
2023/1/27 18:45,0.5,1.05,0.76,34.42,3.68,13.27,0,518.2,7.22,2264.4,11.25,0.25,0.08,1.27,6.72,8.59,1948.86
2023/1/27 19:00,11.75,1.05,0.76,34.48,3.68,13.33,0.58,518.2,7.2,2282.95,11.25,0.25,0.08,1.29,6.7,8.6,1937.97
2023/1/27 19:15,11.75,1.05,0.76,34.46,3.67,13.35,0,518.2,7.23,2283.15,11.24,0.25,0.66,1.11,6.68,8.6,1934.34
2023/1/27 19:30,11.63,1.05,0.76,34.5,3.68,13.35,2.88,518.2,7.2,2324.86,11.25,0.25,0.66,1.36,6.68,9.72,1979.19
2023/1/27 19:45,17.82,1.05,0.76,34.51,3.68,13.18,1.34,518.2,7.2,2278.53,13.62,0.25,0.66,1.23,6.67,9.71,1955.63
2023/1/27 1:00,0.5,1.04,28.88,35.49,3.84,13.23,1.46,518.2,7.18,2317.99,11.67,0.26,0.49,1.33,6.7,9.64,1989.99
2023/1/27 1:15,0.5,1.04,28.88,35.49,3.83,13.26,0.23,518.2,7.21,2221.9,11.67,0.26,0.38,1.24,6.7,9.62,1990.87
2023/1/27 1:30,0.5,1.04,28.88,35.52,3.83,13.23,1.93,518.2,7.2,2293.35,11.67,0.26,0.38,1.41,6.7,9.37,1966.23
2023/1/27 1:45,0.5,1.04,28.88,35.45,3.83,13.27,0.76,518.2,7.19,2284.23,10.73,0.26,0.38,1.31,6.7,9.4,1935.22
2023/1/27 20:00,23.94,1.05,0.77,34.56,3.67,13.3,3.29,518.2,7.21,2297.38,13.61,0.25,0.66,1.26,6.67,9.72,1940.42
2023/1/27 20:15,23.94,1.05,0.76,34.52,3.67,13.26,2.7,518.2,7.2,2250.56,13.62,0.27,0.66,1.2,6.66,9.71,1914.41
2023/1/27 20:30,27.03,1.05,0.76,34.49,3.67,13.32,1.05,518.2,7.19,2274.51,13.61,0.27,0.66,1.32,6.66,9.73,1941.4
2023/1/27 20:45,27.04,1.05,0.77,34.53,3.65,13.23,1.99,518.2,7.22,2307.49,13.62,0.27,0.66,1.19,6.66,9.71,1946.9
2023/1/27 21:00,27.04,1.05,0.77,34.53,3.64,13.25,2.58,518.2,7.22,2267.25,13.62,0.27,0.66,1.28,6.65,9.71,1911.96
2023/1/27 21:15,27.04,1.05,0.77,34.58,3.65,13.34,2.11,518.2,7.18,2282.17,13.62,0.27,0.78,1.18,6.65,9.71,1946.8
2023/1/27 21:30,27.04,1.05,0.77,34.57,3.65,13.31,2.52,518.2,7.18,2292.57,13.62,0.27,0.77,1.21,6.66,9.4,1913.04
2023/1/27 21:45,30.03,1.05,0.77,34.55,3.65,13.35,3.17,518.2,7.2,2289.04,13.91,0.27,0.78,1.26,6.66,9.41,1963.98
2023/1/27 22:00,31.02,1.05,0.77,34.5,3.65,13.36,0,518.2,7.19,2333.2,13.91,0.27,0.78,1.27,6.66,9.4,1913.14
2023/1/27 22:15,31.02,1.05,0.77,36.25,3.66,13.26,0,518.2,7.17,2301.7,13.91,0.29,0.78,1.18,6.66,9.4,1949.06
2023/1/27 22:30,31.11,1.05,0.77,36.24,3.65,13.24,3.23,518.2,7.17,2274.12,13.91,0.29,0.78,1.24,6.67,9.41,1950.14
2023/1/27 22:45,31.02,1.05,0.77,36.23,3.83,13.36,0,518.2,7.16,2276.08,13.91,0.29,0.78,1.27,6.67,9.42,1931
2023/1/27 23:00,31.02,1.05,0.76,36.26,3.83,13.26,0,518.2,7.17,2313.08,13.91,0.29,0.78,1.27,6.67,9.43,1998.33
2023/1/27 23:15,31.02,1.05,0.77,36.3,3.83,13.3,0,518.2,7.16,2308.08,13.91,0.29,0.9,1.41,6.68,9.4,1951.91
2023/1/27 23:30,31.02,1.05,0.77,36.25,3.82,13.32,0,518.2,7.19,2257.14,13.91,0.29,0.9,1.32,6.67,9.65,1958.68
2023/1/27 23:45,31.02,1.05,0.77,36.25,3.82,13.25,3.17,518.2,7.19,2299.64,11.7,0.29,0.9,1.38,6.68,9.65,1973.6
2023/1/27 2:00,0.5,1.04,26.92,35.53,3.83,13.38,0,518.2,7.24,2215.13,10.72,0.26,0.38,1.36,6.7,9.39,1981.25
2023/1/27 2:15,0.5,1.04,26.92,34.97,3.83,13.27,2.46,518.2,7.23,2282.95,10.73,0.25,0.38,1.25,6.7,9.38,1943.27
2023/1/27 2:30,0.5,1.04,23.93,34.9,3.83,13.38,0,518.2,7.24,2239.47,10.73,0.25,0.38,1.27,6.7,9.37,1951.91
2023/1/27 2:45,0.5,1.04,23.86,34.88,3.59,13.21,0.23,518.2,7.23,2190.5,10.73,0.25,0.38,1.23,6.7,9.37,1904.99
2023/1/27 3:00,0.5,1.04,23.86,34.85,3.6,13.32,0.4,518.2,7.17,2149.87,10.73,0.25,0.38,1.15,6.71,9.39,1933.85
2023/1/27 3:15,0.5,1.04,23.86,34.92,3.6,13.23,0,518.2,7.19,2092.65,10.73,0.25,0.34,0.99,6.71,9.37,1423.19
2023/1/27 3:30,0.5,1.04,23.86,34.91,3.59,13.3,3.29,518.2,7.16,2060.26,10.73,0.25,0.34,0.95,6.71,9.59,1438.01
2023/1/27 3:45,0.5,1.04,23.86,34.98,3.59,13.26,0,518.2,7.18,2092.84,10.34,0.25,0.34,0.87,6.71,9.59,1470.3
2023/1/27 4:00,0.5,1.04,23.95,34.89,3.59,13.35,3.17,518.2,7.17,1916.67,10.33,0.25,0.34,0.93,6.71,9.58,1484.24
2023/1/27 4:15,0.5,1.04,23.86,29.6,3.6,13.24,3.23,518.2,7.18,2060.65,10.33,0.23,0.34,0.86,6.7,9.62,1497.59
2023/1/27 4:30,0.5,1.04,23.86,29.61,3.59,13.36,1.82,518.2,7.21,2025.51,10.33,0.23,0.34,0.94,6.71,9.59,1532.23
2023/1/27 4:45,0.5,1.04,23.86,29.57,2.9,13.26,3.29,518.2,7.19,1976.44,10.33,0.23,0.34,0.88,6.69,9.58,1530.86
2023/1/27 5:00,0.5,1.04,23.86,29.62,2.91,13.31,3.23,518.2,7.16,1995.78,10.34,0.23,0.34,0.89,6.7,9.58,1544.21
2023/1/27 5:15,0.5,1.04,23.86,29.63,2.9,13.36,3.23,518.2,7.19,1771.12,10.34,0.23,0.22,0.85,6.69,9.58,1556.08
2023/1/27 5:30,0.5,1.04,23.86,29.56,2.91,13.3,0,518.2,7.19,1931.1,10.33,0.23,0.22,0.87,6.7,8.83,1552.35
2023/1/27 5:45,0.5,1.04,23.95,29.57,2.9,13.31,2.82,518.2,7.2,1867.7,10.11,0.24,0.22,0.87,6.7,8.81,1542.34
2023/1/27 6:00,0.5,1.04,23.86,29.55,2.91,13.27,0,518.2,7.17,1832.17,10.11,0.23,0.22,0.84,6.71,8.82,1542.05
2023/1/27 6:15,0.5,1.04,23.95,23.6,2.91,13.23,2.11,518.2,7.16,1855.82,10.11,0.23,0.22,0.78,6.72,8.81,1547.05
2023/1/27 6:30,0.5,1.04,23.86,23.64,2.91,13.25,0.81,518.2,7.17,1844.14,10.11,0.23,0.22,0.81,6.71,8.82,1542.05
2023/1/27 6:45,0.5,1.04,23.86,23.6,2.29,13.26,0.46,518.2,7.17,1840.12,10.11,0.23,0.22,0.78,6.72,8.84,1552.35
2023/1/27 7:00,0.5,1.04,23.86,23.64,2.29,13.22,0.76,518.2,7.17,1865.44,10.12,0.23,0.22,0.98,6.74,8.82,2038.76
2023/1/27 7:15,0.5,1.04,20.86,23.67,2.29,13.28,0,518.2,7.18,1837.76,10.12,0.23,0.07,0.9,6.76,8.82,1991.46
2023/1/27 7:30,0.5,1.04,20.88,23.71,2.29,13.29,0,518.2,7.18,1880.95,10.12,0.23,0.07,0.82,6.77,9.04,1825.98
2023/1/27 7:45,0.5,1.04,20.88,23.61,2.29,13.24,2.29,518.2,7.16,1816.86,10.12,0.23,0.07,0.73,6.79,9.06,1775.83
2023/1/27 8:00,0.5,1.04,20.88,23.62,2.29,13.3,0,518.2,7.18,1834.13,10.12,0.23,0.07,0.73,6.81,9.06,1783.68
2023/1/27 8:15,0.5,1.04,21.87,20.4,2.28,13.27,0,518.2,7.2,1948.96,10.11,0.22,0.07,0.66,6.83,9.03,1397.28
2023/1/27 8:30,0.5,1.04,21.87,20.39,2.28,13.29,0.76,518.2,7.22,1921.97,10.11,0.22,0.07,0.62,6.84,9.03,1415.83
2023/1/27 8:45,0.5,1.04,21.87,20.36,2,13.23,0,518.2,7.2,2015.5,10.11,0.21,0.07,0.68,6.83,9.02,1433.21
2023/1/27 9:00,0.5,1.04,21.87,20.37,2,13.31,2.93,518.2,7.21,2113.94,10.11,0.22,0.07,0.55,6.84,9.04,1472.76
2023/1/27 9:15,0.5,1.04,21.87,20.36,2,13.33,2.99,518.2,7.23,2161.74,10.11,0.22,0.05,0.68,6.84,9.02,1506.03
2023/1/27 9:30,0.5,1.04,21.87,20.38,2,13.28,2.64,518.2,7.22,2196.48,10.11,0.22,0.05,0.67,6.83,8.31,2660.03
2023/1/27 9:45,0.5,1.04,21.87,20.35,2,13.31,2.29,518.2,7.28,2241.53,9.22,0.22,0.05,0.99,6.82,8.31,2426.83
2023/1/28 0:00,31.02,1.05,0.77,36.21,3.82,13.32,2.99,518.2,7.17,2266.07,11.69,0.29,0.9,1.36,6.69,9.67,1954.56
2023/1/28 0:15,31.02,1.05,0.77,36.32,3.83,13.32,2.11,518.2,7.21,2293.06,11.7,0.29,0.9,1.31,6.69,9.65,1920.01
2023/1/28 0:30,31.02,1.05,0.77,36.32,3.82,13.25,1.99,518.2,7.21,2295.42,11.69,0.29,0.9,1.41,6.68,9.65,1948.47
2023/1/28 0:45,31.11,1.05,0.77,36.36,3.85,13.25,0,518.2,7.22,2265.58,11.7,0.29,0.9,1.77,6.69,9.68,1936.3
2023/1/28 10:00,15.79,1.05,0.76,20.77,2.1,13.28,3.17,518.2,7.32,2316.52,9.13,0.27,0.26,1.21,6.81,9.08,2055.65
2023/1/28 10:15,15.79,1.05,0.76,26.12,2.1,13.32,2.82,518.2,7.28,2303.27,9.13,0.25,0.26,1.02,6.82,9.05,2016.39
2023/1/28 10:30,14.78,1.05,0.76,26.16,2.1,13.18,1.4,518.2,7.28,2196.29,9.13,0.25,0.26,0.91,6.82,9.05,1994.01
2023/1/28 10:45,14.78,1.05,0.76,26.15,2.7,13.28,1.4,518.2,7.29,2298.75,9.13,0.25,0.26,0.82,6.81,9.05,1990.87
2023/1/28 11:00,14.78,1.05,0.76,26.1,2.71,13.31,2.46,518.2,7.29,2284.03,9.13,0.25,0.26,0.94,6.82,9.08,1989.1
2023/1/28 11:15,14.78,1.05,0.77,26.13,2.7,13.3,2.17,518.2,7.33,2319.76,9.13,0.25,0.05,0.84,6.83,9.07,1998.52
2023/1/28 11:30,14.78,1.05,0.77,26.11,2.71,13.27,1.58,518.2,7.27,2366.18,9.05,0.25,0.05,0.8,6.82,16.57,1967.41
2023/1/28 11:45,14.78,1.05,0.76,26.11,2.7,13.23,2.88,518.2,7.27,2230.54,9.05,0.25,0.04,0.72,6.82,16.57,1956.32
2023/1/28 12:00,14.78,1.05,0.77,26.13,2.71,13.28,2.17,518.2,7.26,2279.71,9.05,0.25,0.04,0.81,6.82,16.57,1942.39
2023/1/28 12:15,14.78,1.05,0.77,34.22,2.7,13.27,2.52,518.2,7.25,2287.86,9.05,0.25,0.11,0.81,6.81,16.58,1963.68
2023/1/28 12:30,14.78,1.05,0.76,34.21,2.7,13.24,0,518.2,7.29,2205.91,8.99,0.25,0.11,0.81,6.8,9.61,1890.56
2023/1/28 12:45,14.78,1.05,0.77,34.16,3.81,13.27,0.99,518.2,7.3,2333.69,8.99,0.25,0.11,0.76,6.8,9.62,1944.54
2023/1/28 13:00,14.78,1.05,0.76,34.13,3.82,13.26,0,518.2,7.28,2334.38,8.99,0.25,0.11,0.78,6.79,9.6,1919.62
2023/1/28 13:15,14.78,1.05,0.76,34.15,3.81,13.29,1.4,277.59,7.31,2281.18,8.99,0.22,0.11,0.81,6.78,9.59,1901.36
2023/1/28 13:30,14.78,1.05,0.77,34.17,3.81,13.25,2.58,518.2,7.29,2282.56,8.99,0.22,0.11,0.8,6.77,9.59,1901.26
2023/1/28 13:45,14.78,1.05,0.77,34.24,3.81,13.27,0.4,518.2,7.26,2233.68,8.99,0.22,0.11,0.9,6.77,9.6,1930.31
